count	species	sample	rel_abund	sum_abund
828	Beutenbergia cavernae	JAE008.A0101	2.6099004493189483e-5	1
870	Sanguibacter keddieii	JAE008.A0101	2.7422867039945472e-5	1
851	Sanguibacter sp. HDW7	JAE008.A0101	2.6823976840222525e-5	1
631	Austwickia chelonae	JAE008.A0101	1.9889458738167348e-5	1
531	Mobilicoccus sp. NJES-13	JAE008.A0101	1.6737405055414996e-5	1
871	Luteimicrobium xylanilyticum	JAE008.A0101	2.7454387576772995e-5	1
812	Kytococcus sedentarius	JAE008.A0101	2.559467590394911e-5	1
491153	Corynebacterium matruchotii	JAE008.A0101	0.01548140622444866	1
731	Corynebacterium frankenforstense	JAE008.A0101	2.30415124209197e-5	1
675	Corynebacterium striatum	JAE008.A0101	2.1276362358578386e-5	1
641	Corynebacterium sphenisci	JAE008.A0101	2.0204664106442583e-5	1
627	Corynebacterium vitaeruminis	JAE008.A0101	1.9763376590857257e-5	1
606	Corynebacterium urealyticum	JAE008.A0101	1.910144531747926e-5	1
541	Corynebacterium xerosis	JAE008.A0101	1.705261042369023e-5	1
485	Corynebacterium doosanense	JAE008.A0101	1.5287460361348913e-5	1
471	Corynebacterium ulcerans	JAE008.A0101	1.4846172845763582e-5	1
452	Corynebacterium halotolerans	JAE008.A0101	1.4247282646040635e-5	1
377	Corynebacterium variabile	JAE008.A0101	1.188324238397637e-5	1
370	Corynebacterium jeikeium	JAE008.A0101	1.1662598626183706e-5	1
360	Corynebacterium nuruki	JAE008.A0101	1.1347393257908471e-5	1
360	Corynebacterium aquilae	JAE008.A0101	1.1347393257908471e-5	1
348	Corynebacterium aurimucosum	JAE008.A0101	1.0969146815978187e-5	1
344	Corynebacterium uterequi	JAE008.A0101	1.0843064668668094e-5	1
333	Corynebacterium humireducens	JAE008.A0101	1.0496338763565337e-5	1
327	Corynebacterium atypicum	JAE008.A0101	1.0307215542600197e-5	1
325	Corynebacterium bovis	JAE008.A0101	1.0244174468945148e-5	1
431	Mycolicibacterium aurum	JAE008.A0101	1.358535137266264e-5	1
333	Mycolicibacterium fallax	JAE008.A0101	1.0496338763565337e-5	1
449	Rhodococcus sp. X156	JAE008.A0101	1.4152721035558064e-5	1
549	Rhodococcus opacus	JAE008.A0101	1.7304774718310417e-5	1
576	Nocardia brasiliensis	JAE008.A0101	1.8155829212653553e-5	1
534	Nocardia cyriacigeorgica	JAE008.A0101	1.6831966665897565e-5	1
461	Nocardia terpenica	JAE008.A0101	1.4530967477488347e-5	1
408	Nocardia farcinica	JAE008.A0101	1.28603790256296e-5	1
379	Nocardia otitidiscaviarum	JAE008.A0101	1.1946283457631418e-5	1
325	Gordonia sp. YC-JH1	JAE008.A0101	1.0244174468945148e-5	1
403	Gordonia polyisoprenivorans	JAE008.A0101	1.2702776341491982e-5	1
379	Gordonia phthalatica	JAE008.A0101	1.1946283457631418e-5	1
342	Gordonia insulae	JAE008.A0101	1.0780023595013049e-5	1
506	Tsukamurella paurometabola	JAE008.A0101	1.5949391634726906e-5	1
404	Tsukamurella tyrosinosolvens	JAE008.A0101	1.2734296878319509e-5	1
587	Streptomyces sp. NHF165	JAE008.A0101	1.850255511775631e-5	1
551	Streptomyces sp. SCSIO 3032	JAE008.A0101	1.7367815791965466e-5	1
537	Streptomyces sp. CB01881	JAE008.A0101	1.6926528276380137e-5	1
474	Streptomyces sp. CRXT-Y-14	JAE008.A0101	1.4940734456246154e-5	1
464	Streptomyces sp. SN-593	JAE008.A0101	1.4625529087970918e-5	1
424	Streptomyces sp. SCUT-3	JAE008.A0101	1.3364707614869977e-5	1
403	Streptomyces sp. QMT-12	JAE008.A0101	1.2702776341491982e-5	1
387	Streptomyces sp. CRXT-G-22	JAE008.A0101	1.2198447752251607e-5	1
384	Streptomyces sp. DSM 40868	JAE008.A0101	1.2103886141769035e-5	1
381	Streptomyces sp. CRPJ-33	JAE008.A0101	1.2009324531286464e-5	1
363	Streptomyces sp. TLI_053	JAE008.A0101	1.144195486839104e-5	1
361	Streptomyces sp. P3	JAE008.A0101	1.1378913794735994e-5	1
341	Streptomyces sp. So13.3	JAE008.A0101	1.0748503058185524e-5	1
338	Streptomyces sp. CdTB01	JAE008.A0101	1.0653941447702954e-5	1
332	Streptomyces sp. W1SF4	JAE008.A0101	1.0464818226737812e-5	1
327	Streptomyces sp. SAT1	JAE008.A0101	1.0307215542600197e-5	1
319	Streptomyces sp. HSG2	JAE008.A0101	1.0055051247980006e-5	1
1761	Streptomyces venezuelae	JAE008.A0101	5.5507665353268936e-5	1
359	Streptomyces griseus	JAE008.A0101	1.1315872721080948e-5	1
605	Streptomyces albus	JAE008.A0101	1.9069924780651735e-5	1
600	Streptomyces tsukubensis	JAE008.A0101	1.891232209651412e-5	1
562	Streptomyces seoulensis	JAE008.A0101	1.7714541697068224e-5	1
528	Streptomyces lydicus	JAE008.A0101	1.6642843444932425e-5	1
522	Streptomyces armeniacus	JAE008.A0101	1.6453720223967284e-5	1
490	Streptomyces cattleya	JAE008.A0101	1.544506304548653e-5	1
461	Streptomyces lavendulae	JAE008.A0101	1.4530967477488347e-5	1
448	Streptomyces buecherae	JAE008.A0101	1.4121200498730544e-5	1
435	Streptomyces bingchenggensis	JAE008.A0101	1.3711433519972736e-5	1
427	Streptomyces chartreusis	JAE008.A0101	1.3459269225352548e-5	1
423	Streptomyces rimosus	JAE008.A0101	1.3333187078042454e-5	1
411	Streptomyces niveus	JAE008.A0101	1.2954940636112172e-5	1
379	Streptomyces spectabilis	JAE008.A0101	1.1946283457631418e-5	1
374	Streptomyces globosus	JAE008.A0101	1.17886807734938e-5	1
373	Streptomyces griseoviridis	JAE008.A0101	1.1757160236666278e-5	1
371	Streptomyces clavuligerus	JAE008.A0101	1.169411916301123e-5	1
364	Streptomyces avermitilis	JAE008.A0101	1.1473475405218566e-5	1
359	Streptomyces rapamycinicus	JAE008.A0101	1.1315872721080948e-5	1
357	Streptomyces subrutilus	JAE008.A0101	1.12528316474259e-5	1
355	Streptomyces harbinensis	JAE008.A0101	1.1189790573770854e-5	1
352	Streptomyces alboflavus	JAE008.A0101	1.1095228963288284e-5	1
349	Streptomyces capitiformicae	JAE008.A0101	1.1000667352805712e-5	1
344	Streptomyces xinghaiensis	JAE008.A0101	1.0843064668668094e-5	1
343	Streptomyces albulus	JAE008.A0101	1.0811544131840572e-5	1
328	Streptomyces griseorubiginosus	JAE008.A0101	1.0338736079427718e-5	1
326	Streptomyces griseochromogenes	JAE008.A0101	1.027569500577267e-5	1
324	Streptomyces atratus	JAE008.A0101	1.0212653932117625e-5	1
374	Kitasatospora sp. MMS16-BH015	JAE008.A0101	1.17886807734938e-5	1
357	Kitasatospora sp. NA04385	JAE008.A0101	1.12528316474259e-5	1
420	Kitasatospora setae	JAE008.A0101	1.3238625467559884e-5	1
441	Streptacidiphilus sp. P02-A3a	JAE008.A0101	1.3900556740937878e-5	1
378	Streptacidiphilus sp. PB12-B1b	JAE008.A0101	1.1914762920803895e-5	1
406	Streptacidiphilus bronchialis	JAE008.A0101	1.2797337951974554e-5	1
488	Pseudonocardia sp. CGMCC 4.1532	JAE008.A0101	1.5382021971831482e-5	1
479	Pseudonocardia sp. AL041005-10	JAE008.A0101	1.5098337140383772e-5	1
450	Pseudonocardia dioxanivorans	JAE008.A0101	1.4184241572385588e-5	1
398	Pseudonocardia broussonetiae	JAE008.A0101	1.2545173657354363e-5	1
357	Pseudonocardia autotrophica	JAE008.A0101	1.12528316474259e-5	1
454	Amycolatopsis sp. Hca4	JAE008.A0101	1.4310323719695684e-5	1
349	Amycolatopsis sp. FDAARGOS 1241	JAE008.A0101	1.1000667352805712e-5	1
323	Amycolatopsis methanolica	JAE008.A0101	1.01811333952901e-5	1
528	Saccharothrix syringae	JAE008.A0101	1.6642843444932425e-5	1
434	Saccharothrix sp. 6-C	JAE008.A0101	1.3679912983145211e-5	1
611	Kutzneria albida	JAE008.A0101	1.925904800161688e-5	1
394	Allokutzneria albata	JAE008.A0101	1.2419091510044272e-5	1
348	Kibdelosporangium phytohabitans	JAE008.A0101	1.0969146815978187e-5	1
394	Micromonospora carbonacea	JAE008.A0101	1.2419091510044272e-5	1
398	Actinoplanes sp. N902-109	JAE008.A0101	1.2545173657354363e-5	1
332	Actinoplanes sp. OR16	JAE008.A0101	1.0464818226737812e-5	1
440	Actinoplanes friuliensis	JAE008.A0101	1.3869036204110352e-5	1
390	Actinoplanes teichomyceticus	JAE008.A0101	1.2293009362734176e-5	1
428	Phytohabitans flavus	JAE008.A0101	1.3490789762180073e-5	1
395	Phytohabitans suffuscus	JAE008.A0101	1.2450612046871797e-5	1
327	Salinispora arenicola	JAE008.A0101	1.0307215542600197e-5	1
476	Actinocatenispora thailandica	JAE008.A0101	1.50037755299012e-5	1
672	Nonomuraea sp. ATCC 55076	JAE008.A0101	2.1181800748095817e-5	1
548	Nonomuraea nitratireducens	JAE008.A0101	1.7273254181482894e-5	1
481	Streptosporangium sp. 'caverna'	JAE008.A0101	1.516137821403882e-5	1
467	Streptosporangium roseum	JAE008.A0101	1.472009069845349e-5	1
458	Thermobispora bispora	JAE008.A0101	1.4436405867005776e-5	1
608	Actinomadura sp. NAK00032	JAE008.A0101	1.9164486391134307e-5	1
536	Actinomadura sp. WMMB 499	JAE008.A0101	1.6895007739552614e-5	1
330	Actinomadura sp. WMMA1423	JAE008.A0101	1.0401777153082763e-5	1
646	Actinomadura verrucosospora	JAE008.A0101	2.03622667905802e-5	1
437	Thermomonospora curvata	JAE008.A0101	1.3774474593627783e-5	1
792	Nocardiopsis dassonvillei	JAE008.A0101	2.4964265167398635e-5	1
594	Streptomonospora sp. M2	JAE008.A0101	1.8723198875548977e-5	1
416	Bifidobacterium longum	JAE008.A0101	1.3112543320249787e-5	1
376	Bifidobacterium animalis	JAE008.A0101	1.1851721847148848e-5	1
353	Bifidobacterium pullorum	JAE008.A0101	1.1126749500115806e-5	1
569	Frankia sp. EAN1pec	JAE008.A0101	1.793518545486089e-5	1
536	Frankia inefficax	JAE008.A0101	1.6895007739552614e-5	1
598	Modestobacter marinus	JAE008.A0101	1.8849281022859072e-5	1
496	Geodermatophilus obscurus	JAE008.A0101	1.563418626645167e-5	1
409	Blastococcus saxobsidens	JAE008.A0101	1.2891899562457124e-5	1
835	Jiangella sp. DSM 45060	JAE008.A0101	2.631964825098215e-5	1
486	Jiangella alkaliphila	JAE008.A0101	1.5318980898176436e-5	1
506	Nakamurella multipartita	JAE008.A0101	1.5949391634726906e-5	1
345	Nakamurella sp. PAMC28650	JAE008.A0101	1.087458520549562e-5	1
372	Nakamurella panacisegetis	JAE008.A0101	1.1725639699838752e-5	1
845	Kineococcus radiotolerans	JAE008.A0101	2.6634853619257385e-5	1
530	Catenulispora acidiphila	JAE008.A0101	1.670588451858747e-5	1
429	Stackebrandtia nassauensis	JAE008.A0101	1.3522310299007596e-5	1
179565	Olsenella sp. oral taxon 807	JAE008.A0101	0.00565998519543426	1
372	Olsenella sp. GAM18	JAE008.A0101	1.1725639699838752e-5	1
42101	Olsenella uli	JAE008.A0101	0.00132704612097556	1
694	Collinsella aerofaciens	JAE008.A0101	2.187525255830133e-5	1
761	Gordonibacter urolithinfaciens	JAE008.A0101	2.3987128525745408e-5	1
723	Slackia heliotrinireducens	JAE008.A0101	2.278934812629951e-5	1
341	Adlercreutzia equolifaciens	JAE008.A0101	1.0748503058185524e-5	1
471	Cryptobacterium curtum	JAE008.A0101	1.4846172845763582e-5	1
396	Berryella intestinalis	JAE008.A0101	1.2482132583699318e-5	1
373	Baekduia soli	JAE008.A0101	1.1757160236666278e-5	1
982147	Streptococcus sanguinis	JAE008.A0101	0.03095780068354175	1
535432	Streptococcus gordonii	JAE008.A0101	0.01687710407463458	1
458138	Streptococcus oralis	JAE008.A0101	0.01444075570108797	1
100150	Streptococcus sp. NPS 308	JAE008.A0101	0.00315678176327648	1
26334	Streptococcus sp. 1643	JAE008.A0101	8.300618168160047e-4	1
11873	Streptococcus sp. oral taxon 064	JAE008.A0101	3.742433337531869e-4	1
11626	Streptococcus sp. oral taxon 061	JAE008.A0101	3.664577611567886e-4	1
9484	Streptococcus sp. oral taxon 431	JAE008.A0101	2.989407712722332e-4	1
4711	Streptococcus sp. 116-D4	JAE008.A0101	1.4849324899446334e-4	1
4627	Streptococcus sp. A12	JAE008.A0101	1.4584552390095137e-4	1
1111	Streptococcus sp. I-G2	JAE008.A0101	3.5019316415378644e-5	1
1029	Streptococcus sp. I-P16	JAE008.A0101	3.243463239552171e-5	1
929	Streptococcus sp. HSISM1	JAE008.A0101	2.928257871276936e-5	1
895	Streptococcus sp. LPB0220	JAE008.A0101	2.821088046063356e-5	1
699	Streptococcus sp. KS 6	JAE008.A0101	2.2032855242438947e-5	1
648	Streptococcus sp. NSJ-72	JAE008.A0101	2.042530786423525e-5	1
416	Streptococcus sp. DAT741	JAE008.A0101	1.3112543320249787e-5	1
322	Streptococcus sp. HSISS2	JAE008.A0101	1.0149612858462576e-5	1
40879	Streptococcus mitis	JAE008.A0101	0.00128852802497233	1
21433	Streptococcus intermedius	JAE008.A0101	6.755796658243119e-4	1
10772	Streptococcus anginosus	JAE008.A0101	3.395392227060835e-4	1
3129	Streptococcus constellatus	JAE008.A0101	9.862775973332112e-5	1
32889	Streptococcus cristatus	JAE008.A0101	0.00103667893572042	1
27595	Streptococcus pneumoniae	JAE008.A0101	8.698092137555118e-4	1
24378	Streptococcus australis	JAE008.A0101	7.684076467813686e-4	1
6013	Streptococcus milleri	JAE008.A0101	1.89532987943899e-4	1
3963	Streptococcus equi	JAE008.A0101	1.2491588744747574e-4	1
1302	Streptococcus dysgalactiae	JAE008.A0101	4.103973894943563e-5	1
4383	Streptococcus gwangjuense	JAE008.A0101	1.3815451291503565e-4	1
3865	Streptococcus suis	JAE008.A0101	1.2182687483837844e-4	1
3298	Streptococcus pseudopneumoniae	JAE008.A0101	1.039547304571726e-4	1
2739	Streptococcus parasanguinis	JAE008.A0101	8.633475037058695e-5	1
2080	Streptococcus thermophilus	JAE008.A0101	6.556271660124894e-5	1
2054	Streptococcus infantis	JAE008.A0101	6.474318264373334e-5	1
1859	Streptococcus salivarius	JAE008.A0101	5.8596677962366246e-5	1
1743	Streptococcus pyogenes	JAE008.A0101	5.494029569037351e-5	1
1640	Streptococcus pseudoporcinus	JAE008.A0101	5.169368039713859e-5	1
1421	Streptococcus agalactiae	JAE008.A0101	4.479068283191094e-5	1
1131	Streptococcus gallolyticus	JAE008.A0101	3.5649727151929114e-5	1
1021	Streptococcus porcinus	JAE008.A0101	3.2182468100901524e-5	1
841	Streptococcus mutans	JAE008.A0101	2.650877147194729e-5	1
741	Streptococcus canis	JAE008.A0101	2.3356717789194935e-5	1
706	Streptococcus periodonticum	JAE008.A0101	2.2253499000231613e-5	1
702	Streptococcus koreensis	JAE008.A0101	2.212741685292152e-5	1
587	Streptococcus himalayensis	JAE008.A0101	1.850255511775631e-5	1
516	Streptococcus respiraculi	JAE008.A0101	1.626459700300214e-5	1
498	Streptococcus equinus	JAE008.A0101	1.569722734010672e-5	1
480	Streptococcus sobrinus	JAE008.A0101	1.5129857677211294e-5	1
408	Streptococcus halotolerans	JAE008.A0101	1.28603790256296e-5	1
403	Streptococcus ratti	JAE008.A0101	1.2702776341491982e-5	1
384	Streptococcus pluranimalium	JAE008.A0101	1.2103886141769035e-5	1
357	Streptococcus merionis	JAE008.A0101	1.12528316474259e-5	1
355	Streptococcus vestibularis	JAE008.A0101	1.1189790573770854e-5	1
333	Streptococcus uberis	JAE008.A0101	1.0496338763565337e-5	1
214603	Abiotrophia defectiva	JAE008.A0101	0.00676440176479703	1
380	Lactobacillus iners	JAE008.A0101	1.1977803994458944e-5	1
160704	Gemella morbillorum	JAE008.A0101	0.00506547635033034	1
7986	Gemella haemolysans	JAE008.A0101	2.517230071046029e-4	1
1786	Gemella sp. oral taxon 928	JAE008.A0101	5.6295678773957026e-5	1
2279	Gemella sanguinis	JAE008.A0101	7.183530342992613e-5	1
35622	Selenomonas sp. oral taxon 126	JAE008.A0101	0.00112282456287004	1
30644	Selenomonas sp. oral taxon 920	JAE008.A0101	9.65915330542631e-4	1
23238	Selenomonas sp. Marseille-Q3039	JAE008.A0101	7.324742347979918e-4	1
4880	Selenomonas sp. oral taxon 136	JAE008.A0101	1.5382021971831482e-4	1
4579	Selenomonas sp. oral taxon 478	JAE008.A0101	1.4433253813323025e-4	1
15363	Selenomonas sputigena	JAE008.A0101	4.84250007281244e-4	1
340	Selenomonas ruminantium	JAE008.A0101	1.0716982521358e-5	1
53827	Veillonella parvula	JAE008.A0101	0.0016966559358151	1
1258	Veillonella nakazawae	JAE008.A0101	3.9652835329024605e-5	1
770	Veillonella dispar	JAE008.A0101	2.427081335719312e-5	1
472	Veillonella rodentium	JAE008.A0101	1.4877693382591109e-5	1
369	Veillonella atypica	JAE008.A0101	1.1631078089356183e-5	1
11582	Dialister pneumosintes	JAE008.A0101	3.650708575363775e-4	1
630	Dialister massiliensis	JAE008.A0101	1.9857938201339825e-5	1
5113	Lachnoanaerobaculum umeaense	JAE008.A0101	1.611645047991278e-4	1
378	Blautia producta	JAE008.A0101	1.1914762920803895e-5	1
594	Lachnoclostridium phocaeense	JAE008.A0101	1.8723198875548977e-5	1
504	Butyrivibrio fibrisolvens	JAE008.A0101	1.588635056107186e-5	1
624	Roseburia intestinalis	JAE008.A0101	1.966881498037468e-5	1
590	Lacrimispora saccharolytica	JAE008.A0101	1.8597116728238883e-5	1
435	Anaerostipes hadrus	JAE008.A0101	1.3711433519972736e-5	1
338	[Ruminococcus] gnavus	JAE008.A0101	1.0653941447702954e-5	1
412	Enterocloster bolteae	JAE008.A0101	1.2986461172939694e-5	1
5282	Mogibacterium pumilum	JAE008.A0101	1.6649147552297929e-4	1
2946	Mogibacterium diversum	JAE008.A0101	9.285950149388432e-5	1
5883	Filifactor alocis	JAE008.A0101	1.8543531815632097e-4	1
1755	Clostridioides difficile	JAE008.A0101	5.53185421323038e-5	1
405	Clostridium botulinum	JAE008.A0101	1.276581741514703e-5	1
1072	Mageeibacillus indolicus	JAE008.A0101	3.379001547910523e-5	1
842	Faecalibacterium prausnitzii	JAE008.A0101	2.6540292008774813e-5	1
37842	Parvimonas micra	JAE008.A0101	0.00119280015462714	1
777	Finegoldia magna	JAE008.A0101	2.4491457114985783e-5	1
902	Bulleidia sp. zg-1006	JAE008.A0101	2.8431524218426225e-5	1
389	[Clostridium] innocuum	JAE008.A0101	1.2261488825906651e-5	1
364	Ndongobacter massiliensis	JAE008.A0101	1.1473475405218566e-5	1
986145	Capnocytophaga sputigena	JAE008.A0101	0.03108381978977819	1
513338	Capnocytophaga gingivalis	JAE008.A0101	0.01618068933396727	1
241807	Capnocytophaga sp. FDAARGOS_737	JAE008.A0101	0.00762188644865298	1
46752	Capnocytophaga sp. oral taxon 878	JAE008.A0101	0.00147364813776038	1
23623	Capnocytophaga sp. oral taxon 902	JAE008.A0101	7.446096414765883e-4	1
23546	Capnocytophaga sp. oral taxon 864	JAE008.A0101	7.421825601408691e-4	1
19656	Capnocytophaga sp. oral taxon 323	JAE008.A0101	6.195676718818025e-4	1
238621	Capnocytophaga leadbetteri	JAE008.A0101	0.00752146201832049	1
137671	Capnocytophaga endodontalis	JAE008.A0101	0.00433946382558199	1
16592	Capnocytophaga ochracea	JAE008.A0101	5.229887470422704e-4	1
3618	Capnocytophaga haemolytica	JAE008.A0101	1.1404130224198012e-4	1
1407	Capnocytophaga canimorsus	JAE008.A0101	4.4349395316325605e-5	1
921	Capnocytophaga stomatis	JAE008.A0101	2.9030414418149172e-5	1
672	Capnocytophaga cynodegmi	JAE008.A0101	2.1181800748095817e-5	1
349	Flavobacterium columnare	JAE008.A0101	1.1000667352805712e-5	1
485	Amniculibacterium sp. G2-70	JAE008.A0101	1.5287460361348913e-5	1
401	Chryseobacterium sp. POL2	JAE008.A0101	1.2639735267836937e-5	1
374	Chryseobacterium sp. 6424	JAE008.A0101	1.17886807734938e-5	1
319	Chryseobacterium sp. NEB161	JAE008.A0101	1.0055051247980006e-5	1
425	Chryseobacterium indologenes	JAE008.A0101	1.33962281516975e-5	1
329	Chryseobacterium shandongense	JAE008.A0101	1.0370256616255242e-5	1
531	Chryseobacterium taklimakanense	JAE008.A0101	1.6737405055414996e-5	1
406	Epilithonimonas vandammei	JAE008.A0101	1.2797337951974554e-5	1
2329	Bergeyella cardium	JAE008.A0101	7.341133027130231e-5	1
450	Elizabethkingia sp. JS20170427COW	JAE008.A0101	1.4184241572385588e-5	1
1612	Riemerella anatipestifer	JAE008.A0101	5.081110536596793e-5	1
661	Cloacibacterium normanense	JAE008.A0101	2.0835074842993053e-5	1
535	Ornithobacterium rhinotracheale	JAE008.A0101	1.6863487202725088e-5	1
625	Blattabacterium cuenoti	JAE008.A0101	1.9700335517202208e-5	1
291099	Tannerella forsythia	JAE008.A0101	0.00917559674995527	1
131272	Tannerella sp. oral taxon HOT-286	JAE008.A0101	0.00413776391042266	1
615	Parabacteroides goldsteinii	JAE008.A0101	1.9385130148926973e-5	1
320	Parabacteroides distasonis	JAE008.A0101	1.008657178480753e-5	1
87742	Prevotella intermedia	JAE008.A0101	0.00276567494232056	1
22478	Prevotella enoeca	JAE008.A0101	7.085186268090739e-4	1
12203	Prevotella oris	JAE008.A0101	3.8464511090626966e-4	1
7092	Prevotella sp. oral taxon 299	JAE008.A0101	2.235436471807969e-4	1
648	Prevotella sp. WR041	JAE008.A0101	2.042530786423525e-5	1
6952	Prevotella melaninogenica	JAE008.A0101	2.191307720249436e-4	1
5191	Prevotella denticola	JAE008.A0101	1.6362310667167464e-4	1
3573	Prevotella scopos	JAE008.A0101	1.1262287808474158e-4	1
3403	Prevotella fusca	JAE008.A0101	1.0726438682406258e-4	1
2790	Prevotella dentalis	JAE008.A0101	8.794229774879065e-5	1
2277	Prevotella jejuni	JAE008.A0101	7.177226235627108e-5	1
1682	Prevotella copri	JAE008.A0101	5.301754294389458e-5	1
1023	Prevotella ruminicola	JAE008.A0101	3.224550917455657e-5	1
789	Alloprevotella sp. E39	JAE008.A0101	2.4869703556916067e-5	1
777	Paraprevotella xylaniphila	JAE008.A0101	2.4491457114985783e-5	1
19110	Porphyromonas gingivalis	JAE008.A0101	6.023574587739746e-4	1
1748	Porphyromonas crevioricanis	JAE008.A0101	5.509789837451113e-5	1
1547	Porphyromonas asaccharolytica	JAE008.A0101	4.87622704721789e-5	1
1099	Porphyromonas cangingivalis	JAE008.A0101	3.4641069973448364e-5	1
2942	Bacteroides zoogleoformans	JAE008.A0101	9.273341934657422e-5	1
1902	Bacteroides heparinolyticus	JAE008.A0101	5.995206104594975e-5	1
1232	Bacteroides fragilis	JAE008.A0101	3.883330137150899e-5	1
510	Bacteroides thetaiotaomicron	JAE008.A0101	1.6075473782037e-5	1
481	Bacteroides intestinalis	JAE008.A0101	1.516137821403882e-5	1
479	Bacteroides eggerthii	JAE008.A0101	1.5098337140383772e-5	1
439	Bacteroides helcogenes	JAE008.A0101	1.383751566728283e-5	1
384	Bacteroides cellulosilyticus	JAE008.A0101	1.2103886141769035e-5	1
363	Bacteroides uniformis	JAE008.A0101	1.144195486839104e-5	1
327	Bacteroides caccae	JAE008.A0101	1.0307215542600197e-5	1
446	Alistipes onderdonkii	JAE008.A0101	1.4058159425075495e-5	1
423	Alistipes indistinctus	JAE008.A0101	1.3333187078042454e-5	1
414	Alistipes communis	JAE008.A0101	1.3049502246594742e-5	1
340	Alistipes sp. dk3624	JAE008.A0101	1.0716982521358e-5	1
573	Muribaculum intestinale	JAE008.A0101	1.8061267602170985e-5	1
436	Muribaculum gordoncarteri	JAE008.A0101	1.374295405680026e-5	1
822	Sodaliphilus pleomorphus	JAE008.A0101	2.5909881272224343e-5	1
352	Duncaniella dubosii	JAE008.A0101	1.1095228963288284e-5	1
845	Phocaeicola salanitronis	JAE008.A0101	2.6634853619257385e-5	1
550	Phocaeicola vulgatus	JAE008.A0101	1.7336295255137943e-5	1
461	Phocaeicola coprophilus	JAE008.A0101	1.4530967477488347e-5	1
