species	LIB030.A0117	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN013.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.F0101	SYN015.G0101	SYN015.H0101	SYN015.I0101	SYN016.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN017.F0101	SYN017.G0101	SYN018.C0101	SYN018.H0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Alloprevotella sp. E39	0	106	123	226	0	0	0	106	203	0	111	0	344	1341	715	2069	0	0	115	0	0	168	1679	3653	1098	0	150	0	98	105	0	175	240	576	0	226
Tannerella forsythia	0	4629	2312	2278	465	243	2585	416	1362	0	162	161	397	1848	1287	2554	108	0	2173	138	0	126	1685	3996	1292	136	268	0	112	955	0	1412	1284	5787	767	987
Tannerella sp. oral taxon HOT-286	0	4202	6387	14473	324	176	0	784	483	0	615	382	2281	3462	939	1863	0	0	382	0	225	485	1143	2724	950	115	695	0	0	2656	0	1569	993	1579	270	1369
Parabacteroides goldsteinii	0	116	242	418	0	0	0	0	0	0	0	0	0	89	48	124	0	0	0	0	0	0	121	226	0	0	96	0	0	0	0	0	71	211	0	0
Porphyromonas gingivalis	0	1328	1852	3354	1147	802	3844	1231	2539	0	558	1051	946	3767	2710	3586	147	0	3946	295	192	513	1219	4061	1212	200	1153	0	244	2910	0	5166	3991	11289	1285	2687
Porphyromonas asaccharolytica	0	638	1124	2105	0	0	0	76	0	0	271	0	0	123	69	170	0	0	0	0	102	224	114	260	98	0	456	0	0	76	0	135	145	141	0	100
Porphyromonas cangingivalis	0	455	757	1389	0	0	128	0	0	0	186	0	119	263	171	250	0	0	112	0	93	147	140	344	0	0	299	0	0	87	0	171	133	327	0	136
Porphyromonas crevioricanis	0	218	386	611	87	0	447	80	248	0	0	136	150	550	440	485	0	0	395	0	0	86	205	566	129	0	173	0	0	245	0	328	301	1044	151	234
Bacteroides fragilis	0	106	0	144	282	154	944	231	850	0	0	287	604	1161	851	1404	0	0	956	0	0	189	705	1824	513	0	338	0	85	579	0	745	886	2502	312	779
Bacteroides zoogleoformans	0	98	146	249	373	183	503	372	993	0	269	305	1308	2176	1195	2972	164	0	1353	144	0	566	1849	4585	1438	102	697	0	383	951	0	1304	779	2969	379	541
Bacteroides heparinolyticus	0	94	0	149	285	187	211	541	502	0	0	328	452	1881	1184	2442	99	0	711	0	0	201	1778	3878	1112	112	234	0	0	625	0	1266	852	1539	170	536
Bacteroides uniformis	0	81	107	201	77	0	0	153	498	0	0	361	476	1277	1038	1268	0	0	149	0	0	98	542	1565	370	0	264	0	0	247	0	541	563	686	0	549
Bacteroides helcogenes	0	81	104	157	0	0	0	75	145	0	0	0	245	763	443	1186	0	0	121	0	0	129	884	2096	620	0	157	0	0	121	0	129	203	428	0	156
Alistipes communis	0	152	279	534	127	77	0	285	742	0	143	588	636	1874	1433	1813	0	0	272	0	0	177	694	2186	503	74	390	0	0	352	0	777	777	879	119	735
Alistipes onderdonkii	0	106	201	370	0	0	0	0	0	0	0	0	0	287	179	487	0	0	0	0	0	0	301	772	219	0	105	0	0	0	0	0	81	216	0	0
Alistipes finegoldii	0	95	159	306	0	0	0	0	0	0	0	0	0	482	315	683	0	0	0	0	0	0	530	1310	399	0	0	0	0	0	0	0	77	175	0	0
Alistipes shahii	0	89	133	257	0	0	0	101	320	0	0	224	300	813	536	909	0	0	93	0	0	99	380	1158	277	0	177	0	0	133	0	310	326	455	0	314
Alistipes megaguti	0	76	154	278	0	0	0	0	0	0	0	0	0	489	308	682	0	0	84	0	0	0	549	1285	392	0	0	0	0	0	0	0	103	149	0	0
Alistipes indistinctus	0	75	113	228	87	0	0	245	802	0	148	639	681	1867	1423	1815	0	0	229	0	0	169	519	1755	355	0	432	0	0	366	0	873	798	923	125	779
Duncaniella dubosii	0	88	181	291	0	0	0	0	0	0	0	0	0	425	238	576	0	0	0	0	0	87	410	953	273	0	0	0	0	0	0	0	102	175	0	0
Muribaculum gordoncarteri	0	98	160	277	0	0	0	134	177	0	0	0	127	983	458	1563	0	0	184	0	0	0	1096	2827	797	0	111	0	0	74	0	115	193	290	0	211
Muribaculum intestinale	0	74	148	267	0	0	0	0	0	0	0	0	105	839	546	1540	0	0	0	0	0	0	985	2563	741	0	146	0	0	109	0	0	114	339	0	107
Sodaliphilus pleomorphus	0	98	158	264	99	0	157	248	371	0	0	157	300	1594	926	2262	0	0	286	0	0	108	1696	4046	1236	78	163	0	0	225	0	328	377	932	106	405
Phocaeicola vulgatus	0	90	113	232	0	0	88	92	312	0	0	206	281	612	452	671	0	0	196	0	0	89	281	879	263	0	160	0	0	168	0	361	277	501	0	240
Phocaeicola coprophilus	0	81	105	195	0	0	0	104	188	0	0	0	181	954	685	1462	0	0	120	0	0	0	1023	2475	772	0	152	0	0	100	0	172	256	423	0	179
Barnesiella viscericola	0	198	359	708	0	0	0	74	0	0	0	0	121	1037	554	1518	0	0	0	0	0	100	1090	2743	835	0	178	0	0	0	0	0	133	351	0	0
Capnocytophaga sp. oral taxon 878	0	788	969	2452	0	0	160	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga sp. FDAARGOS_737	0	744	766	2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga sp. oral taxon 864	0	498	632	1177	0	0	0	385	136	0	0	106	0	195	116	0	0	0	178	0	0	0	135	115	0	0	0	0	0	86	0	0	127	0	0	172
Capnocytophaga sp. oral taxon 902	0	484	572	1299	0	0	0	277	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103
Capnocytophaga sp. oral taxon 323	0	457	513	1142	0	0	0	243	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125
Capnocytophaga endodontalis	0	1886	2449	6940	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga leadbetteri	0	666	706	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0
Capnocytophaga ochracea	0	297	387	882	0	86	120	269	150	0	0	0	0	0	0	0	0	0	82	83	0	0	48	0	0	0	0	0	0	0	0	0	154	0	0	112
Capnocytophaga haemolytica	0	224	356	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	129	0	0
Treponema denticola	0	12372	3654	4004	162	133	212	195	220	106	110	0	120	172	61	0	0	0	258	159	90	0	116	103	0	0	123	0	0	208	0	117	324	295	164	275
Treponema sp. OMZ 804	0	4702	2033	2664	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	78	0	0	109
Treponema sp. OMZ 838	0	2698	870	1016	717	187	184	1101	599	78	0	902	103	1544	1938	593	0	0	1538	368	0	0	844	886	430	0	127	0	0	861	197	611	1149	615	134	928
Treponema sp. Marseille-Q4132	0	895	620	751	73	0	0	157	233	0	0	0	0	0	0	0	0	0	330	0	0	0	0	73	249	0	0	0	0	886	0	233	657	11305	1049	4965
Treponema medium	0	4668	1340	1463	99	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	183	0	0	110	178	0	145
Treponema socranskii	0	1926	1612	1838	260	0	0	477	1086	0	0	0	0	0	0	0	0	0	1099	0	0	0	0	0	183	0	0	0	0	2413	0	472	1172	7602	4242	3397
Treponema parvum	0	362	135	151	0	0	0	80	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	72	226	116	189
Treponema pedis	0	274	304	302	697	762	0	555	736	680	126	0	0	51	51	0	0	125	681	860	353	177	89	207	144	74	278	127	518	310	97	242	1498	373	238	617
Treponema putidum	0	214	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0
Fusobacterium pseudoperiodonticum	0	2434	796	1770	183	130	206	225	172	224	2918	0	2244	317	380	0	258	384	151	245	25418	17064	206	273	269	227	1722	454	441	271	161	115	308	459	356	557
Fusobacterium nucleatum	0	972	466	783	1101	3909	402	1058	3563	264	3320	1814	16423	39856	63253	496	396	518	2744	415	1445	3363	15329	25042	1158	354	66356	705	2016	5860	430	2473	29590	7923	4319	24164
Fusobacterium necrophorum	0	199	269	196	4758	457	139	6137	3840	6345	0	1737	285	3310	5449	1343	524	666	4804	8675	0	208	6152	6897	3453	907	980	592	2525	1310	1174	4644	11132	4992	2157	8845
Fusobacterium periodonticum	0	199	0	158	0	0	0	0	0	130	251	0	176	0	41	0	0	0	0	0	1939	1245	0	0	0	0	134	0	0	0	0	0	0	0	0	0
Fusobacterium hwasookii	0	129	0	121	0	90	98	0	0	72	192	0	192	298	424	0	0	0	0	0	465	771	123	284	0	0	853	0	122	0	0	0	221	128	0	408
Leptotrichia wadei	0	344	171	199	0	0	0	0	0	0	205	0	123	0	0	0	0	0	0	0	216	213	0	0	0	0	363	0	0	0	0	0	0	0	0	0
Leptotrichia trevisanii	0	201	163	193	1087	709	629	398	310	307	172	0	223	140	60	0	0	0	470	373	149	104	173	104	111	100	414	257	281	160	118	269	1654	335	306	729
Leptotrichia hongkongensis	0	186	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia hofstadii	0	99	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia buccalis	0	91	0	98	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
Candidatus Nanosynbacter lyticus	0	3377	2659	4264	0	4093	0	936	345	65	0	0	150	0	0	0	0	0	0	182	0	86	0	90	160	0	96	0	0	681	0	0	245	1578	468	0
Candidatus Saccharimonas aalborgensis	0	140	215	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fretibacterium fastidiosum	0	852	1015	1215	214	82	0	330	256	0	0	168	0	278	165	103	0	0	417	84	0	0	179	160	0	0	0	0	0	343	0	180	395	336	0	423
Streptococcus phage PH10	0	523	1643	1126	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	283	202	0	0	0	0	121	0	0	0	0	0	0	0	0	0
Streptococcus phage SpSL1	0	238	656	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. CNU G3	0	0	128	112	71	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
Streptococcus sp. CNU 77-61	0	0	115	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. CNU G2	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0
Streptococcus ruminantium	0	0	122	120	382	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	288	0	0	153
Aerococcus viridans	0	0	108	0	0	0	0	0	0	243	0	0	0	0	0	111	345	370	0	190	122	0	0	0	206	287	0	332	0	0	0	0	0	0	0	0
Enterococcus gilvus	0	0	132	121	0	84	385	154	129	656	1010	271	848	643	489	475	1025	1061	171	514	440	178	145	150	770	857	1322	1218	217	128	137	146	0	190	189	0
Lactobacillus johnsonii	0	0	130	104	139	108	2045	118	98	131	0	0	118	0	0	0	0	0	114	153	180	135	0	0	0	0	118	0	123	0	0	0	211	0	0	108
Ligilactobacillus murinus	0	0	100	92	84	120	149	136	136	128	0	0	0	0	0	0	0	0	108	145	115	83	0	0	0	0	0	0	0	0	0	0	147	0	0	0
Weissella koreensis	0	0	112	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	181	0	0	0	0	118	0	0	0	0	0	0	0	0	0
Weissella confusa	0	0	95	84	0	84	287	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	187	0	0	0
Weissella paramesenteroides	0	0	91	0	0	0	132	0	0	0	0	0	0	0	0	0	106	119	0	0	164	114	37	0	96	138	97	202	0	0	0	0	0	0	0	0
Pediococcus pentosaceus	0	0	165	119	91	176	206	100	176	115	125	0	0	53	0	0	0	0	88	155	184	154	65	0	0	0	154	0	0	0	0	0	150	0	0	0
Pediococcus acidilactici	0	0	98	0	130	285	163	103	248	178	0	124	0	0	0	0	0	0	108	233	102	0	0	0	0	0	442	0	161	0	0	0	173	0	0	0
Pediococcus inopinatus	0	0	92	0	0	0	0	0	0	112	0	0	0	0	0	0	177	174	0	87	0	0	0	0	117	149	0	281	0	0	0	0	0	0	0	0
Lentilactobacillus curieae	0	0	104	75	0	0	81	124	86	0	0	111	0	67	0	0	0	0	114	0	116	131	60	0	0	0	133	0	0	0	0	0	75	0	0	0
Liquorilactobacillus nagelii	0	0	94	78	0	0	0	0	0	0	0	0	0	101	56	0	0	0	84	0	100	0	86	75	0	0	0	0	0	0	0	0	0	0	0	0
Liquorilactobacillus hordei	0	0	91	93	0	0	175	0	102	69	0	0	0	0	0	0	0	0	0	78	114	95	0	0	0	0	94	0	142	0	0	0	0	94	0	0
Paucilactobacillus nenjiangensis	0	0	96	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	120	93	0	0	0	0	94	0	0	0	0	0	0	0	0	0
Bacillus sp. S3	0	0	128	97	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	164	109	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0
Bacillus sp. CS13	0	0	121	108	148	192	0	223	163	387	0	0	0	0	0	0	0	120	123	391	136	109	39	0	0	0	0	459	163	0	0	112	331	185	0	169
Bacillus sp. Y1	0	0	114	97	115	111	88	262	134	391	0	0	0	0	0	0	0	116	0	390	127	119	0	0	0	0	0	573	0	0	0	159	0	199	0	159
Bacillus sp. THAF10	0	0	103	78	0	0	84	130	0	274	0	0	0	0	0	0	0	165	0	230	161	93	0	0	0	0	0	509	91	0	0	0	0	173	0	130
Bacillus sp. FJAT-22090	0	0	103	90	142	114	249	312	114	580	0	0	0	0	0	0	0	258	92	506	145	90	41	0	98	85	0	1107	199	0	0	224	190	290	0	275
Bacillus sp. DSL-17	0	0	96	81	71	0	174	135	82	0	0	0	102	145	180	0	0	0	133	0	104	134	106	67	0	0	101	0	0	82	0	0	139	112	0	0
Bacillus velezensis	0	0	108	93	131	136	89	149	125	387	263	181	149	0	29	175	255	329	93	260	138	101	71	85	222	183	124	476	173	152	137	104	104	166	207	194
Bacillus marisflavi	0	0	112	101	137	137	258	285	101	516	0	0	0	0	0	0	0	199	78	419	120	103	49	0	0	0	97	910	0	0	0	194	105	256	0	235
Lysinibacillus sphaericus	0	0	103	78	0	0	0	162	0	344	0	0	0	0	0	0	0	112	0	256	0	0	0	0	0	0	0	623	0	0	0	99	0	153	0	112
Lysinibacillus fusiformis	0	0	91	0	0	0	0	214	0	525	0	0	0	0	0	0	0	267	0	447	0	0	0	0	102	119	0	1025	84	0	0	157	0	231	0	178
Priestia filamentosa	0	0	103	75	0	0	0	98	0	220	0	0	0	0	0	0	0	0	0	219	125	93	0	0	0	0	0	433	0	0	0	0	0	0	0	0
Alkalihalobacillus krulwichiae	0	0	117	82	0	90	207	128	81	196	0	0	0	0	0	0	0	0	0	192	176	161	45	0	0	0	189	278	96	0	0	91	105	141	0	0
Oceanobacillus zhaokaii	0	0	103	92	0	0	136	164	0	196	0	0	0	0	0	0	0	0	0	214	123	116	0	0	0	0	0	368	0	0	0	85	0	152	0	0
Cytobacillus oceanisediminis	0	0	98	81	0	0	168	180	0	265	0	0	0	0	0	0	0	157	0	237	0	0	0	0	0	81	0	537	0	97	0	0	89	202	0	113
Fictibacillus phosphorivorans	0	0	91	98	0	0	0	101	0	174	0	0	0	0	0	0	0	0	0	147	145	128	0	0	0	0	0	318	87	0	0	0	0	0	0	0
Paraliobacillus zengyii	0	0	110	92	0	0	115	93	0	188	0	0	0	0	0	0	0	140	0	167	160	159	0	0	0	73	125	401	107	0	0	0	0	171	0	0
Psychrobacillus glaciei	0	0	95	94	105	86	0	502	0	1060	0	0	0	0	0	0	0	343	0	841	0	0	0	0	94	122	0	2105	0	0	0	355	0	465	0	365
Anaerobacillus isosaccharinicus	0	0	100	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	109	123	119	0	0	0	0	0	252	0	0	0	0	0	0	0	0
Mammaliicoccus stepanovicii	0	0	94	0	83	92	0	120	86	162	0	0	0	0	0	0	0	0	72	160	0	0	0	0	0	0	0	206	85	0	0	0	150	95	0	0
Paenibacillus xylanexedens	0	0	125	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0
Rummeliibacillus stabekisii	0	0	103	103	163	131	0	345	105	740	0	0	0	0	0	0	116	329	92	711	136	106	0	0	159	168	0	1312	159	0	0	222	176	312	0	254
Coprococcus sp. ART55/1	0	0	98	156	603	219	104	913	574	0	181	540	224	938	362	332	0	0	1118	259	0	115	515	539	277	0	238	0	0	783	213	405	1007	710	182	818
Clostridium sp. SY8519	0	0	91	103	1678	554	151	2107	1468	99	0	1437	182	2500	1023	861	144	0	3387	594	303	90	1462	1426	770	112	284	0	0	2437	357	1224	2742	1543	536	3219
Clostridium pasteurianum	0	0	97	86	446	221	115	288	335	251	137	0	245	0	33	0	158	242	407	196	231	177	43	0	177	123	298	214	302	454	133	164	582	469	249	585
Kocuria rosea	0	0	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glutamicibacter halophytocola	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clavibacter michiganensis	0	0	101	124	0	0	0	115	110	0	0	0	0	0	0	0	0	0	104	147	0	0	0	0	0	0	0	0	0	98	0	0	83	110	0	104
Brevibacterium sp. CS2	0	0	125	124	0	75	0	654	223	203	0	0	0	0	0	0	0	0	103	1184	0	0	0	0	0	0	0	0	0	90	98	124	0	0	159	0
Brevibacterium casei	0	0	100	155	0	165	0	185	213	177	0	0	0	69	31	143	109	157	150	332	0	0	100	198	136	0	0	0	123	0	192	0	138	104	120	121
Georgenia sp. Z294	0	0	134	171	0	98	0	0	100	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Georgenia faecalis	0	0	109	170	0	75	0	0	0	69	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sanguibacter keddieii	0	0	98	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trueperella bialowiezensis	0	0	115	173	0	79	0	148	111	0	0	0	0	123	38	0	0	0	143	126	0	0	74	79	0	0	0	0	0	0	0	0	122	0	0	0
Flaviflexus sp. H23T48	0	0	102	138	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinotignum schaalii	0	0	101	156	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	79	0	0	0	120	0	0
Tessaracoccus timonensis	0	0	148	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Propionibacterium freudenreichii	0	0	158	189	99	101	0	1568	122	67	0	0	0	0	0	0	0	0	186	151	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	224
Cutibacterium granulosum	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidipropionibacterium acidipropionici	0	0	149	211	0	0	0	82	102	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	105
Acidipropionibacterium jensenii	0	0	110	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Propioniciclava sp. HDW11	0	0	91	100	0	0	0	0	0	0	0	0	0	49	30	84	0	0	0	0	0	0	58	145	0	0	0	0	0	0	0	0	0	0	0	0
Brevilactibacter sp. MC1595	0	0	91	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium glucuronolyticum	0	0	102	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodococcus opacus	0	0	92	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella xylaniphila	0	0	96	126	73	0	118	185	176	0	0	113	235	1870	1020	2681	129	0	210	0	0	94	1972	4885	1422	87	105	0	115	159	0	298	322	750	0	331
Parabacteroides distasonis	0	0	98	162	183	119	1101	131	528	0	0	131	172	552	347	677	0	0	926	0	0	0	250	665	179	0	91	0	0	429	0	369	301	1909	301	215
Bacteroides eggerthii	0	0	141	190	0	0	0	86	166	0	0	0	163	773	406	1067	0	0	156	0	0	0	790	2038	613	0	99	0	0	98	0	171	202	371	0	241
Bacteroides thetaiotaomicron	0	0	105	190	0	0	0	0	105	0	0	0	154	244	140	363	0	0	88	0	0	0	233	609	214	0	92	0	81	130	0	177	190	355	0	212
Alistipes dispar	0	0	107	212	0	0	0	0	0	0	0	0	0	145	69	213	0	0	0	0	0	0	175	419	127	0	0	0	0	0	0	0	68	160	0	0
Petrimonas mucosa	0	0	94	177	0	0	0	0	0	0	0	0	0	399	178	590	0	0	0	0	0	0	460	1069	309	0	0	0	0	0	0	0	71	128	0	0
Proteiniphilum saccharofermentans	0	0	93	189	0	0	0	0	0	0	0	0	0	154	63	241	0	0	0	0	0	0	161	421	125	0	0	0	0	0	0	0	0	155	0	0
Pseudoleptotrichia goodfellowii	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0
Streptococcus phage phiARI0131-2	0	0	222	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus phage PH15	0	0	124	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0
Streptococcus phage EJ-1	0	0	145	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus taiwanensis	0	0	0	80	0	0	548	0	0	64	0	0	0	0	0	0	96	121	0	74	91	0	0	0	0	97	0	148	82	0	0	0	0	0	0	0
Jeotgalibaca sp. PTS2502	0	0	0	76	0	0	140	0	0	232	0	0	0	0	0	167	399	403	0	157	123	0	38	0	296	290	0	494	0	84	0	0	0	0	0	0
Bacillus pseudomycoides	0	0	0	83	150	163	227	226	153	959	0	0	0	46	43	606	181	831	154	359	0	0	54	0	0	73	0	515	0	0	0	90	314	122	0	140
Bacillus sporothermodurans	0	0	0	77	0	0	100	0	0	94	0	0	0	0	0	0	0	0	0	99	0	0	40	0	0	0	0	222	0	0	0	0	0	0	0	0
Metabacillus sp. KUDC1714	0	0	0	77	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	75	124	100	37	62	0	0	0	154	0	0	0	0	0	0	0	0
Pontibacillus sp. HMF3514	0	0	0	79	0	79	111	104	0	119	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	146	0	0	0	0	136	103	0	0
Amphibacillus xylanus	0	0	0	79	142	228	0	167	233	246	0	0	0	0	0	0	0	0	168	261	126	142	40	0	0	0	0	110	98	0	0	88	307	122	0	125
Staphylococcus chromogenes	0	0	0	84	74	0	151	152	123	197	0	0	0	0	0	0	0	0	83	166	140	84	0	0	0	0	0	227	0	0	0	85	103	0	0	0
Macrococcus caseolyticus	0	0	0	84	0	0	241	0	0	174	0	0	0	105	0	107	111	159	0	134	144	0	91	129	122	133	0	301	0	0	0	0	0	112	0	0
Paenisporosarcina sp. K2R23-3	0	0	0	81	120	111	0	300	0	640	0	0	0	0	0	0	0	226	73	542	0	0	0	0	0	77	0	1163	0	0	0	168	118	258	0	243
Massilistercora timonensis	0	0	0	93	1255	396	118	1660	1223	81	0	1258	124	1961	921	722	0	0	2722	460	134	0	1241	1149	637	0	184	0	0	1536	304	983	2216	1002	307	2263
Blautia sp. LZLJ-3	0	0	0	78	370	141	93	378	263	0	0	204	0	272	95	141	0	0	497	91	117	0	199	179	100	0	125	0	110	615	95	224	460	435	163	567
Blautia obeum	0	0	0	75	628	344	128	519	550	143	0	279	134	369	105	172	0	0	855	248	102	0	314	281	171	0	177	0	187	667	107	369	1017	497	189	809
Butyrivibrio proteoclasticus	0	0	0	122	803	364	708	807	718	158	139	461	204	940	294	369	0	0	1198	292	114	99	634	463	267	0	206	0	0	916	212	493	1205	769	276	1145
Lachnoclostridium phocaeense	0	0	0	133	1457	459	214	1963	1325	85	0	1460	182	2385	813	888	157	0	3141	543	193	0	1683	1514	822	106	229	0	131	1798	349	1133	2347	1305	382	2514
Lachnoclostridium sp. YL32	0	0	0	94	481	230	0	428	355	172	0	185	0	292	108	164	0	0	554	226	0	0	181	163	110	0	120	0	0	505	121	243	674	351	163	509
Coprococcus catus	0	0	0	108	558	287	0	596	503	118	0	335	0	503	204	229	0	0	909	243	138	0	344	366	203	0	109	0	130	657	146	318	906	528	188	838
Anaerostipes caccae	0	0	0	78	503	181	294	522	432	68	0	295	0	513	282	207	0	0	797	178	133	0	312	349	188	0	135	0	0	661	103	306	723	514	165	795
Anaerocolumna sp. CTTW	0	0	0	96	284	141	0	189	205	0	0	0	0	137	95	0	0	0	320	79	124	0	95	85	0	0	150	0	0	444	0	132	429	325	153	531
Anaerocolumna sedimenticola	0	0	0	87	153	0	0	187	101	0	0	96	0	111	32	0	0	0	184	0	0	0	123	76	0	0	0	0	0	229	0	89	188	210	0	160
Anaerobutyricum hallii	0	0	0	118	897	400	624	1203	747	119	115	831	243	1580	834	505	0	0	1629	377	187	106	956	872	462	0	282	0	141	1373	282	702	1377	922	274	1349
Herbinix luporum	0	0	0	96	149	99	0	161	116	93	0	0	106	116	41	0	0	116	152	149	105	131	41	0	0	78	226	132	111	185	0	98	219	168	0	346
Anaerotignum propionicum	0	0	0	83	0	0	93	105	0	0	0	0	104	0	40	0	0	0	81	0	0	87	0	0	0	0	174	0	170	114	0	0	87	120	0	159
Clostridium baratii	0	0	0	92	154	94	239	177	109	169	117	0	162	0	0	160	196	339	0	159	125	196	50	0	198	186	260	346	225	90	92	0	175	269	134	183
