species	PC1	PC2	PC3
Rhodospirillum centenum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Skermanella sp. TT6	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Indioceanicola profundi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Granulibacter bethesdensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas sp. LM2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas subvibrioides	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas diminuta	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Caulobacter sp. K31	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Caulobacter soli	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Marinicauda algicola	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Myxococcus hansupus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Geobacter sp. M21	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Desulfuromonas sp. DDH964	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Desulfosarcina widdelii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Desulfobacterium autotrophicum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Desulfopila sp. IMCC35004	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mariprofundus ferrinatatus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Virgibacillus phasianinus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Metabacillus sp. cB07	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus sp. IHBB 10380	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus sp. E222	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus sp. FSL H7-0357	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus sp. URB8-2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus sp. FSL P4-0081	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus sabinae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus lutimineralis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevibacillus laterosporus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevibacillus choshinensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Exiguobacterium mexicanum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Leuconostoc pseudomesenteroides	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Clostridium sp. 'deep sea'	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Candidatus Arthromitus sp. SFB-rat-Yit	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Cellulosilyticum sp. WCF-2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Desulfosporosinus acidiphilus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Dehalobacter restrictus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Caldanaerobacter subterraneus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Halanaerobium hydrogeniformans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
endosymbiont 'TC1' of Trimyema compressum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Microbacterium endophyticum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Agromyces sp. KACC 19306	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rathayibacter rathayi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Curtobacterium sp. Csp2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Clavibacter sp. DM1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Plantibacter sp. PA-3-X8	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Plantibacter sp. M259	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Humibacter sp. BT305	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Cnuibacter physcomitrellae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Arthrobacter sp.	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Glutamicibacter nicotianae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudarthrobacter sp. NIBRBAC000502770	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Kocuria indica	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Nocardioides sp. ZJ1313	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium confluentis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium chubuense	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium psychrotolerans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium vanbaalenii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium fortuitum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium doricum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium poriferae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacterium austroafricanum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium sp. EPa45	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium sp. WY10	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium haemophilum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium heckeshornense	0.011194849626866404	-0.01016663292100981	0.004958417052657911
[Mycobacterium] stephanolepidis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacteroides saopaulense	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycolicibacter terrae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhodococcus sp. P-2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhodococcus sp. R79	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhodococcus sp. W8901	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhodococcus pyridinivorans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhodococcus jostii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gordonia sp. PDNC005	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gordonia sp. 135	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gordonia rubripertincta	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. S4.7	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. NA04227	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. CCM_MD2014	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. CMB-StM0423	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. RPA4-2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. Rer75	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. Tue 6075	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces rutgersensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces asterosporus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces koyangensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces fodineus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces qaidamensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces pristinaespiralis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Amycolatopsis orientalis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Saccharopolyspora pogona	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Saccharopolyspora spinosa	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Saccharopolyspora sp. ASAGF58	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Actinosynnema pretiosum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Micromonospora sp. WMMA2032	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Micromonospora chokoriensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Micromonospora tulbaghiae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Plantactinospora sp. BB1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Verrucosispora sp. NA02020	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Nakamurella sp. s14-144	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycoplasma pneumoniae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Synechococcus sp. CBW1004	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Marinithermus hydrothermalis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Deinococcus irradiatisoli	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Flavobacterium sp. SLB02	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Flavobacterium sp. MDT1-60	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Flavobacterium sp. CLA17	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Flavobacterium sp. HYN0086	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gramella flava	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Nonlabens sp. MB-3u-79	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Salegentibacter salegens	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Changchengzhania lutea	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Costertonia aggregata	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Fibrella sp. ES10-3-2-2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Cyclobacterium amurskyense	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Echinicola sp. LN3S3	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Echinicola sp. 20G	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Algoriphagus sp. Y33	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Belliella baltica	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pedobacter suwonensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mucilaginibacter mallensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mucilaginibacter xinganensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Chlorobaculum tepidum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Prosthecochloris aestuarii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Candidatus Cyclonatronum proteinivorum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Roseimaritima ulvae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Anatilimnocola aggregata	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Singulisphaera acidiphila	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Maioricimonas rarisocia	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gemmata obscuriglobus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gemmata massiliana	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Tuwongella immobilis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Anaerohalosphaera lusitana	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Akkermansia glycaniphila	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Opitutus terrae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Opitutus sp. GAS368	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Nibricoccus aquaticus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brachyspira hampsonii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Terriglobus saanensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Acidisarcina polymorpha	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Tepiditoga spiralis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Candidatus Nitrospira inopinata	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Nitrospira moscoviensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sulfolobus acidocaldarius	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Staphylococcus virus Andhra	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Microbacterium sp. PAMC 28756	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Cellulosimicrobium sp. JZ28	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhodococcus sp. PBTS 2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium mantenii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium sp. ELW1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium seoulense	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacterium shinjukuense	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycobacteroides salmoniphilum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. jing01	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. CB09001	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. ICC1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. JB150	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces gardneri	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces tuirus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bifidobacterium eulemuris	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus graminis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus ihbetae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Cellulosilyticum lentocellum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Thermaerobacter marianensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Cyanobium sp. NIES-981	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Deinococcus sp. AJ005	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Deinococcus soli Cha et al. 2016	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Deinococcus radiodurans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Roseiflexus sp. RS-1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. NIBRBAC000502773	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. RtIB026	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. SK	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. SNU WT1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. Leaf58	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. DTU12.3	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. 02C 26	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. B11D7D	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas nitroreducens	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas denitrificans (nom. rej.)	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sediminis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas lalkuanensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas palleroniana	0.011194849626866404	-0.01016663292100981	0.004958417052657911
